start_lat,start_lon,label,target_distance,max_candidates,n_nodes,n_edges,n_routes,max_cands,attempt,duration,min_ele,max_ele,min_dist,max_dist
50.96151,-0.978346,QECP,5000,10240,328,915,15,10240,1,1.6187334,177.45399475097656,253.5799560546875,5430.571735812508,5499.598536552966
50.96151,-0.978346,QECP,5000,11264,328,915,8,11264,1,2.102961462,199.43599700927734,247.63497924804688,5457.769744566556,5498.660024047398
50.96151,-0.978346,QECP,5000,12288,328,915,30,12288,1,1.996596356,192.44692993164062,246.1349639892578,5351.626219182897,5499.511277479754
50.96151,-0.978346,QECP,5000,13312,328,915,30,13312,1,1.913201195,177.45399475097656,253.97098541259766,5371.075517783492,5499.885088229881
50.96151,-0.978346,QECP,5000,14336,328,915,31,14336,1,2.040555653,185.02094268798828,253.6759490966797,5352.170741209521,5499.832444615631
50.96151,-0.978346,QECP,5000,15360,328,915,28,15360,1,2.319964535,174.31996154785156,249.77197265625,5352.480463274988,5499.254032887819
50.96151,-0.978346,QECP,5000,16384,328,915,26,16384,1,2.346195911,155.6499481201172,252.23095703125,5277.1532872027365,5499.758187333855
51.0428188,-1.3476727,Winchester,6000,128,1330,3272,37,128,1,0.154729724,107.2923812866211,157.5609359741211,5853.7365270584905,6599.189808698315
51.0428188,-1.3476727,Winchester,6000,256,1330,3272,64,256,1,0.265594983,135.00726699829102,171.1790008544922,6304.671841566543,6599.800643284517
51.0428188,-1.3476727,Winchester,6000,384,1330,3272,64,384,1,0.380559127,145.6911163330078,182.44561004638672,6428.616529550548,6599.7134141993865
51.0428188,-1.3476727,Winchester,6000,512,1330,3272,64,512,1,0.418077651,165.13903045654297,183.78620529174805,6362.396572092288,6599.66490600852
51.0428188,-1.3476727,Winchester,6000,640,1330,3272,39,640,1,0.475223933,140.53016662597656,183.68762588500977,6178.549530943574,6599.491679036421
51.0428188,-1.3476727,Winchester,6000,768,1330,3272,59,768,1,0.93142651,140.5062026977539,190.37975692749023,6434.393727891495,6599.7428250833555
